city,date,AQI,CO,NO2,O3,PM10,PM2.5,SO2
武汉,2024-10-08,40.75,0.125,25.375,103.29166666666669,31.166666666666668,20.75,10.75
武汉,2024-10-09,57.04166666666666,0.0,26.416666666666668,111.66666666666669,51.375,36.29166666666666,9.541666666666666
武汉,2024-10-10,82.95833333333333,0.0833333333333333,53.16666666666666,89.75,86.91666666666667,59.54166666666666,10.958333333333334
武汉,2024-10-11,92.54166666666669,0.25,39.29166666666666,116.20833333333331,93.29166666666669,62.458333333333336,12.625
武汉,2024-10-12,70.125,0.0833333333333333,37.0,105.16666666666669,76.95833333333333,46.0,12.291666666666666
武汉,2024-10-13,63.16666666666666,0.0416666666666666,30.791666666666668,91.41666666666669,62.25,45.54166666666666,13.833333333333334
武汉,2024-10-14,74.34782608695652,0.1739130434782608,26.869565217391305,79.21739130434783,71.56521739130434,54.34782608695652,9.956521739130435
武汉,2024-10-15,85.91666666666667,0.375,27.25,97.25,95.75,63.583333333333336,9.291666666666666
武汉,2024-10-16,56.875,0.2083333333333333,25.45833333333333,80.04166666666667,62.083333333333336,39.5,9.791666666666666
武汉,2024-10-17,30.041666666666668,0.0,20.041666666666668,59.625,28.916666666666668,19.041666666666668,8.791666666666666
武汉,2024-10-18,24.625,0.0,14.125,72.875,16.583333333333332,9.458333333333334,7.666666666666667
武汉,2024-10-19,22.75,0.0,14.375,68.79166666666667,18.916666666666668,9.166666666666666,8.291666666666666
武汉,2024-10-20,31.58333333333333,0.0,18.625,55.333333333333336,31.5,14.791666666666666,9.625
武汉,2024-10-21,30.217391304347824,0.1304347826086956,28.217391304347824,18.47826086956522,26.30434782608696,21.043478260869566,10.043478260869565
武汉,2024-10-22,26.33333333333333,0.0833333333333333,28.75,30.70833333333333,24.875,16.708333333333332,7.958333333333333
武汉,2024-10-23,47.0,0.2083333333333333,45.333333333333336,50.66666666666666,47.54166666666666,31.791666666666668,9.458333333333334
武汉,2024-10-24,58.04166666666666,0.5833333333333334,59.958333333333336,58.54166666666666,61.333333333333336,40.708333333333336,11.666666666666666
武汉,2024-10-25,44.08695652173913,0.2608695652173913,34.65217391304348,94.30434782608695,42.43478260869565,27.869565217391305,11.608695652173912
武汉,2024-10-26,37.125,0.0,20.25,90.83333333333331,36.25,25.08333333333333,8.291666666666666
武汉,2024-10-27,56.875,0.0,19.70833333333333,98.75,58.625,40.75,8.583333333333334
武汉,2024-10-28,107.79166666666669,0.4166666666666667,35.083333333333336,93.54166666666669,125.375,81.08333333333333,9.916666666666666
武汉,2024-10-29,84.79166666666667,0.75,50.083333333333336,67.20833333333333,100.5,62.333333333333336,11.125
武汉,2024-10-30,73.16666666666667,0.3333333333333333,39.875,82.95833333333333,78.66666666666667,50.875,10.541666666666666
武汉,2024-10-31,40.583333333333336,0.1666666666666666,29.83333333333333,91.875,39.25,24.83333333333333,10.5
武汉,2024-11-01,69.20833333333333,0.0,19.45833333333333,107.66666666666669,68.66666666666667,49.91666666666666,8.666666666666666
武汉,2024-11-02,95.75,0.25,36.75,109.83333333333331,100.41666666666669,71.5,10.166666666666666
武汉,2024-11-03,107.54166666666669,0.7083333333333334,63.79166666666666,77.08333333333333,117.45833333333331,80.66666666666667,10.708333333333334
武汉,2024-11-04,87.33333333333333,0.3333333333333333,41.583333333333336,87.79166666666667,95.33333333333331,64.16666666666667,10.0
武汉,2024-11-05,55.0,0.2083333333333333,33.75,68.875,59.708333333333336,33.833333333333336,11.083333333333334
武汉,2024-11-06,53.375,0.0416666666666666,33.916666666666664,87.54166666666667,56.79166666666666,34.75,12.166666666666666
武汉,2024-11-07,49.91666666666666,0.0,34.583333333333336,94.41666666666669,51.0,31.791666666666668,13.291666666666666
武汉,2024-11-08,49.625,0.125,38.875,78.58333333333333,51.375,32.5,12.083333333333334
武汉,2024-11-09,50.958333333333336,0.0416666666666666,33.625,65.33333333333333,52.125,35.083333333333336,10.958333333333334
武汉,2024-11-10,52.708333333333336,0.4166666666666667,41.958333333333336,61.5,52.375,37.25,10.75
武汉,2024-11-11,61.41666666666666,0.3333333333333333,46.833333333333336,60.25,66.95833333333333,42.833333333333336,10.958333333333334
武汉,2024-11-12,55.375,0.0833333333333333,36.625,73.75,56.958333333333336,36.66666666666666,10.291666666666666
武汉,2024-11-13,59.29166666666666,0.0833333333333333,38.375,75.83333333333333,64.20833333333333,40.125,10.791666666666666
武汉,2024-11-14,66.0,0.2083333333333333,38.583333333333336,64.54166666666667,76.75,46.583333333333336,10.25
武汉,2024-11-15,92.8695652173913,0.6086956521739131,27.043478260869566,53.69565217391305,118.52173913043478,68.73913043478261,9.478260869565217
武汉,2024-11-16,62.208333333333336,0.2083333333333333,21.20833333333333,38.5,79.08333333333333,41.708333333333336,7.583333333333333
武汉,2024-11-17,22.791666666666668,0.0,14.416666666666666,67.25,16.583333333333332,7.5,7.541666666666667
武汉,2024-11-18,20.0,0.0,20.166666666666668,47.66666666666666,19.666666666666668,8.916666666666666,8.166666666666666
武汉,2024-11-19,24.416666666666668,0.0,22.33333333333333,28.666666666666668,21.791666666666668,16.541666666666668,7.666666666666667
武汉,2024-11-20,29.83333333333333,0.0,24.33333333333333,25.0,26.041666666666668,20.75,7.291666666666667
武汉,2024-11-21,44.875,0.0833333333333333,43.833333333333336,27.916666666666668,43.16666666666666,31.375,8.375
武汉,2024-11-22,64.66666666666667,0.25,55.208333333333336,21.416666666666668,64.91666666666667,46.625,10.0
武汉,2024-11-23,75.70833333333333,0.0833333333333333,42.5,61.083333333333336,71.25,55.458333333333336,9.708333333333334
武汉,2024-11-24,65.66666666666667,0.0,37.708333333333336,46.375,61.5,47.375,9.125
武汉,2024-11-25,29.75,0.0,25.041666666666668,35.708333333333336,25.166666666666668,19.45833333333333,7.166666666666667
武汉,2024-11-26,40.125,0.0,36.708333333333336,35.083333333333336,40.29166666666666,19.916666666666668,9.416666666666666
武汉,2024-11-27,45.958333333333336,0.0,27.20833333333333,50.333333333333336,48.625,20.166666666666668,9.541666666666666
